condition,sex,subject,leg,fibre_area,circularity
Condition B,F,56,Right,857.815,0.92723974
Condition B,F,56,Right,999.359,0.867778707
Condition B,F,56,Right,907.978,0.862433573
Condition B,F,56,Right,2427.625,0.797001078
Condition B,F,56,Right,2464.955,0.90589082
Condition B,F,56,Right,1151.401,0.888841701
Condition B,F,56,Right,1350.884,0.895216977
Condition B,F,56,Right,1345.44,0.841757211
Condition B,F,56,Right,1131.569,0.676108359
Condition B,F,56,Right,1159.567,0.719434977
Condition B,F,56,Right,1264.558,0.797139049
Condition B,F,56,Right,1796.123,0.932426117
Condition B,F,56,Right,1374.993,0.926700885
Condition B,F,56,Right,1552.7,0.789991968
Condition B,F,56,Right,932.087,0.850974999
Condition B,F,56,Right,1196.119,0.898071681
Condition B,F,56,Right,933.642,0.820794964
Condition B,F,56,Right,2907.472,0.790453045
Condition B,F,56,Right,2949.858,0.938995763
Condition B,F,57,Left,747.769,0.804909634
Condition B,F,57,Left,2109.152,0.886891913
Condition B,F,57,Left,600.782,0.7705668
Condition B,F,57,Left,1473.373,0.716022831
Condition B,F,57,Left,2405.46,0.874136942
Condition B,F,57,Left,1806.234,0.887438671
Condition B,F,57,Left,1031.634,0.878355321
Condition B,F,57,Left,858.593,0.850096122
Condition B,F,57,Left,1802.734,0.857343298
Condition B,F,57,Left,623.724,0.846192666
Condition B,F,57,Left,1920.946,0.827149345
Condition B,F,57,Left,747.769,0.874582453
Condition B,F,57,Left,778.1,0.725359108
Condition B,F,57,Left,1600.918,0.870904235
Condition B,F,57,Left,2314.857,0.832530944
Condition B,F,57,Left,1317.053,0.872480693
Condition B,F,57,Left,1066.631,0.894464832
Condition B,F,57,Left,797.543,0.80042757
Condition B,F,57,Left,932.864,0.919204445
Condition B,F,57,Left,1682.578,0.798008516
Condition B,F,57,Left,662.221,0.788491422
Condition B,F,57,Left,1553.866,0.743398077
Condition B,F,57,Left,1030.856,0.818984096
Condition B,F,57,Left,882.702,0.925476489
Condition B,F,57,Left,737.659,0.953529445
Condition B,F,57,Left,909.144,0.827670539
Condition B,F,57,Left,2096.32,0.722137224
Condition B,F,57,Left,1779.014,0.736817449
Condition B,F,57,Left,1864.562,0.825414362
Condition B,F,57,Left,1408.046,0.862004314
Condition B,F,57,Left,2366.186,0.82742688
Condition B,F,57,Left,653.666,0.862519688
Condition B,F,57,Left,638.501,0.731964742
Condition B,F,57,Left,1010.635,0.71915062
Condition B,F,57,Left,2259.639,0.836277504
Condition B,F,57,Left,933.642,0.836646487
Condition B,F,57,Left,1191.064,0.885983975
Condition B,F,57,Left,1116.793,0.896544406
Condition B,F,57,Left,865.981,0.886648197
Condition B,F,57,Left,2019.715,0.898829479
Condition B,F,57,Left,906.033,0.916010399
Condition B,F,57,Left,977.194,0.91952339
Condition B,F,57,Left,828.262,0.893388176
Condition B,F,57,Left,706.55,0.896291756
Condition B,F,57,Left,775.767,0.907416149
Condition B,F,57,Left,1659.635,0.890848947
Condition B,F,57,Left,1517.703,0.850509537
Condition B,F,57,Left,1466.374,0.805856667
Condition B,F,57,Left,839.928,0.713628143
Condition B,F,57,Left,2043.047,0.731094169
Condition B,F,57,Left,811.93,0.919609034
Condition B,F,57,Left,671.165,0.79128032
Condition B,F,57,Left,1063.131,0.919329135
Condition B,F,57,Left,1423.211,0.941902029
Condition B,F,57,Left,1879.338,0.713647959
Condition B,F,57,Left,1896.059,0.832504905
Condition B,F,57,Left,1183.287,0.812601739
Condition B,F,57,Left,735.715,0.83698517
Condition B,F,57,Left,452.628,0.929448051
Condition B,F,57,Left,1146.735,0.852904441
Condition B,F,57,Left,574.728,0.93052343
Condition B,F,57,Left,811.541,0.87979732
Condition B,F,57,Left,1535.59,0.916813891
Condition B,F,57,Left,850.816,0.898237462
Condition B,F,57,Left,1399.491,0.831402599
Condition B,F,57,Left,1875.45,0.831191133
Condition B,F,57,Left,671.942,0.812817356
Condition B,F,57,Left,1148.29,0.772812008
Condition B,F,57,Left,1183.676,0.879960178
Condition B,F,57,Left,914.977,0.91193471
Condition B,F,57,Left,941.808,0.826963775
Condition B,F,57,Left,860.926,0.876654736
Condition B,F,57,Left,1138.569,0.813525389
Condition B,F,57,Left,680.108,0.842883888
Condition B,F,57,Left,995.47,0.849003534
Condition B,F,57,Left,1077.907,0.893743408
Condition B,F,57,Left,1471.818,0.792517977
Condition B,F,57,Left,1774.736,0.873218466
Condition B,F,57,Left,1001.692,0.791327848
Condition B,F,57,Left,837.595,0.811945569
Condition B,F,57,Left,1273.113,0.837670194
Condition B,F,57,Left,1688.799,0.720760653
Condition B,F,57,Left,507.845,0.750244214
Condition B,F,57,Left,891.646,0.913172977
Condition B,F,57,Left,1584.975,0.858555428
Condition B,F,57,Left,1706.298,0.826287057
Condition B,F,57,Left,1222.95,0.829456819
Condition B,F,57,Left,981.86,0.801814844
Condition B,F,57,Left,1841.619,0.813161811
Condition B,F,57,Left,1320.553,0.86740238
Condition B,F,57,Left,495.013,0.908137701
Condition B,F,57,Left,850.427,0.888939645
Condition B,F,57,Left,1150.623,0.792582466
Condition B,F,57,Left,1209.729,0.75122215
Condition B,F,57,Left,1758.016,0.83398173
Condition B,F,57,Left,1022.301,0.867892505
Condition B,F,57,Left,978.749,0.926108537
Condition B,F,57,Left,678.553,0.794563104
Condition B,F,57,Left,1022.301,0.83995137
Condition B,F,57,Left,715.883,0.837660638
Condition B,F,57,Left,1718.741,0.784805146
Condition B,F,57,Left,686.33,0.69697289
Condition B,F,57,Left,1497.871,0.779245719
Condition B,F,57,Left,779.266,0.852343707
Condition B,F,57,Left,965.139,0.767506065
Condition B,F,57,Left,1041.355,0.888664382
Condition B,F,57,Left,1384.325,0.860586944
Condition B,F,57,Left,939.086,0.810636532
Condition B,F,57,Left,1516.147,0.864467574
Condition B,F,57,Left,1742.85,0.784518039
Condition B,F,57,Left,2127.428,0.940329623
Condition B,F,57,Left,1819.455,0.831895671
Condition B,F,57,Left,1381.992,0.848421179
Condition B,F,57,Left,1114.46,0.887845889
Condition B,F,57,Left,908.366,0.887504457
Condition B,F,57,Left,1157.623,0.858279943
Condition B,F,57,Left,1158.4,0.904880177
Condition B,F,57,Left,782.766,0.93494981
Condition B,F,57,Left,1270.78,0.862746295
Condition B,F,57,Left,1773.57,0.875293667
Condition B,F,57,Left,798.709,0.915536532
Condition B,F,57,Left,1071.297,0.901128763
Condition B,F,57,Left,1728.851,0.793395698
Condition B,F,57,Left,2071.044,0.886800688
Condition B,F,57,Left,953.474,0.827013666
Condition B,F,57,Left,1119.126,0.773954781
Condition B,F,57,Left,2007.661,0.747746242
Condition B,F,57,Left,1653.025,0.740587716
Condition B,F,57,Left,1516.147,0.808177226
Condition B,F,57,Left,1109.016,0.755953782
Condition B,F,57,Left,700.329,0.908404954
Condition B,F,57,Left,864.037,0.930975354
Condition B,F,57,Left,682.441,0.677080999
Condition B,F,57,Left,794.432,0.804955628
Condition B,F,57,Left,1134.68,0.880012227
Condition B,F,57,Left,1449.264,0.765807271
Condition B,F,57,Left,823.596,0.805235016
Condition B,F,57,Left,635.779,0.770296499
Condition B,F,57,Left,1266.502,0.836076849
Condition B,F,57,Left,758.657,0.864581668
Condition B,F,57,Left,1011.413,0.883128114
Condition B,F,57,Left,1916.669,0.64925915
Condition B,F,57,Left,612.059,0.810906032
Condition B,F,57,Left,726.771,0.812170135
Condition B,F,57,Left,1082.962,0.860750289
Condition B,F,57,Left,2068.711,0.803309375
Condition B,F,57,Left,1386.659,0.856955233
Condition B,F,57,Left,906.811,0.787926816
Condition B,F,57,Left,453.017,0.905060392
Condition B,F,57,Left,1003.636,0.838607189
Condition B,F,57,Right,2477.398,0.780614669
Condition B,F,57,Right,2085.432,0.800262955
Condition B,F,57,Right,629.946,0.884690904
Condition B,F,57,Right,887.368,0.806047477
Condition B,F,57,Right,788.21,0.802379097
Condition B,F,57,Right,1158.012,0.879492881
Condition B,F,57,Right,974.083,0.860748439
Condition B,F,57,Right,2111.874,0.824574433
Condition B,F,57,Right,951.14,0.738942576
Condition B,F,57,Right,1549.978,0.668656581
Condition B,F,57,Right,571.618,0.920216135
Condition B,F,57,Right,1000.914,0.771207448
Condition B,F,57,Right,1085.684,0.779307022
Condition B,F,57,Right,1266.502,0.798681239
Condition B,F,57,Right,784.321,0.930211357
Condition B,F,57,Right,979.527,0.927327446
Condition B,F,57,Right,1217.506,0.854867424
Condition B,F,57,Right,1501.76,0.811804725
Condition B,F,57,Right,964.75,0.856605239
Condition B,F,57,Right,783.544,0.893334719
Condition B,F,57,Right,941.419,0.854650928
Condition B,F,57,Right,859.759,0.840754956
Condition B,F,57,Right,1088.018,0.835897775
Condition B,F,57,Right,1588.475,0.799450912
Condition B,F,57,Right,1536.757,0.917283007
Condition B,F,57,Right,1381.215,0.786356499
Condition B,F,57,Right,788.988,0.872966387
Condition B,F,57,Right,1369.16,0.887688262
Condition B,F,57,Right,1026.578,0.845652228
Condition B,F,57,Right,633.446,0.778684243
Condition B,F,57,Right,895.534,0.771953569
Condition B,F,57,Right,463.516,0.768553927
Condition B,F,57,Right,815.041,0.81680588
Condition B,F,57,Right,1549.589,0.805249476
Condition B,F,57,Right,595.727,0.808797915
Condition B,F,57,Right,418.797,0.836947192
Condition B,F,57,Right,1390.936,0.922616433
Condition B,F,57,Right,925.476,0.905530528
Condition B,F,57,Right,742.714,0.854482102
Condition B,F,57,Right,1103.572,0.802778061
Condition B,F,57,Right,1289.834,0.78250762
Condition B,F,57,Right,467.793,0.840177028
Condition B,F,57,Right,1352.05,0.842156764
Condition B,F,57,Right,1443.043,0.913334123
Condition B,F,57,Right,776.933,0.753379398
Condition B,F,57,Right,1559.31,0.816295242
Condition B,F,57,Right,528.455,0.847561692
Condition B,F,57,Right,981.86,0.886445268
Condition B,F,57,Right,992.748,0.836602942
Condition B,F,57,Right,1646.803,0.819548221
Condition B,F,57,Right,892.034,0.950147113
Condition B,F,57,Right,1822.566,0.817453041
Condition B,F,57,Right,1382.381,0.913778974
Condition B,F,57,Right,898.645,0.917903064
Condition B,F,57,Right,818.152,0.687417765
Condition B,F,57,Right,1133.125,0.824338697
Condition B,F,57,Right,618.28,0.927678915
Condition B,F,57,Right,850.427,0.890677211
Condition B,F,57,Right,1307.721,0.944487516
Condition B,F,57,Right,1281.668,0.810528874
Condition B,F,57,Right,1540.645,0.845956605
Condition B,F,57,Right,1808.956,0.913152213
Condition B,F,57,Right,788.21,0.963626466
Condition B,F,57,Right,1099.683,0.816538637
Condition B,F,57,Right,850.816,0.838729155
Condition B,F,57,Right,1185.62,0.739209878
Condition B,F,57,Right,1642.137,0.850889236
Condition B,F,57,Right,2006.494,0.90319347
Condition B,F,57,Right,583.672,0.813757318
Condition B,F,57,Right,1322.886,0.835125288
Condition B,F,57,Right,1940,0.882173179
Condition B,F,57,Right,923.532,0.947761514
Condition B,F,57,Right,1074.797,0.94308952
Condition B,F,57,Right,1750.627,0.840631085
Condition B,F,57,Right,617.114,0.941730457
Condition B,F,57,Right,1525.869,0.81656863
Condition B,F,57,Right,2043.435,0.820386963
Condition B,F,57,Right,695.662,0.790982352
Condition B,F,57,Right,502.79,0.805961807
Condition B,F,57,Right,1091.517,0.777079074
Condition B,F,57,Right,511.345,0.771965047
Condition B,F,57,Right,1455.097,0.814261523
Condition B,F,57,Right,1504.093,0.899074429
Condition B,F,57,Right,1072.463,0.890241646
Condition B,F,57,Right,572.784,0.730311504
Condition B,F,57,Right,1585.753,0.699969105
Condition B,F,57,Right,376.023,0.821058949
Condition B,F,57,Right,1096.572,0.829718074
Condition B,F,57,Right,668.443,0.727729296
Condition B,F,57,Right,952.696,0.871989237
Condition B,F,57,Right,1222.562,0.902484945
Condition B,F,57,Right,1593.141,0.706433791
Condition B,F,57,Right,1590.808,0.863403535
Condition B,F,57,Right,1106.683,0.852489175
Condition B,F,57,Right,685.552,0.710868147
Condition B,F,57,Right,666.109,0.729037554
Condition B,F,57,Right,1138.569,0.920149366
Condition B,F,57,Right,1271.557,0.644184657
Condition B,F,57,Right,760.99,0.910377454
Condition B,F,57,Right,1907.725,0.732069732
Condition B,F,57,Right,978.36,0.83478231
Condition B,F,57,Right,813.874,0.891760604
Condition B,F,57,Right,1537.535,0.896662744
Condition B,F,57,Right,475.959,0.863265124
Condition B,F,57,Right,772.267,0.774395624
Condition B,F,57,Right,771.878,0.782004548
Condition B,F,57,Right,1730.796,0.830820831
Condition B,F,57,Right,744.269,0.856287494
Condition B,F,57,Right,1986.274,0.842565781
Condition B,F,57,Right,1585.364,0.707247356
Condition B,F,57,Right,1069.353,0.878639041
Condition B,F,57,Right,1453.542,0.770043961
Condition B,F,57,Right,902.145,0.777716687
Condition B,F,57,Right,1938.833,0.902256826
Condition B,F,57,Right,1313.165,0.803626558
Condition B,F,57,Right,1238.116,0.805594099
Condition B,F,57,Right,1754.905,0.728562798
Condition B,F,57,Right,1179.01,0.855531032
Condition B,F,57,Right,982.638,0.856602748
Condition B,F,57,Right,1627.749,0.854018051
Condition B,F,57,Right,1744.406,0.883712678
Condition B,F,57,Right,1583.419,0.855823544
Condition B,F,57,Right,928.587,0.876027462
Condition B,F,57,Right,1849.008,0.794154356
Condition B,F,57,Right,955.418,0.701598518
Condition B,F,57,Right,1085.296,0.836971026
Condition B,F,57,Right,2220.365,0.892832333
Condition B,F,57,Right,1143.624,0.886015859
Condition B,F,57,Right,1691.132,0.838082146
Condition B,F,57,Right,719.771,0.850000642
Condition B,F,57,Right,1343.884,0.92374917
Condition B,F,57,Right,801.431,0.895924076
Condition B,F,57,Right,1593.53,0.91227269
Condition B,F,57,Right,1840.064,0.75042533
Condition B,F,57,Right,1396.769,0.856726292
Condition B,F,57,Right,2551.281,0.875777426
Condition B,F,57,Right,891.646,0.784544114
Condition B,F,57,Right,1036.3,0.859873601
Condition B,F,57,Right,1389.381,0.88422069
Condition B,F,57,Right,519.122,0.882864157
Condition B,F,57,Right,648.222,0.906921913
Condition B,F,57,Right,1217.118,0.927220979
Condition B,F,57,Right,1107.46,0.817204416
Condition B,F,57,Right,1612.195,0.915539992
Condition B,F,57,Right,1854.841,0.805289709
Condition B,F,57,Right,1109.405,0.889077819
Condition B,F,57,Right,1780.18,0.850295701
Condition B,F,57,Right,1106.683,0.767979465
Condition B,F,57,Right,1678.3,0.814740573
Condition B,F,57,Right,1296.833,0.833094104
Condition B,F,57,Right,802.209,0.940322121
Condition B,M,14,Left,1060.798,0.742635546
Condition B,M,14,Left,1458.208,0.750083635
Condition B,M,14,Left,917.699,0.844159164
Condition B,M,14,Left,638.89,0.847968289
Condition B,M,14,Left,1056.52,0.828285242
Condition B,M,14,Left,1698.91,0.699442129
Condition B,M,14,Left,1327.553,0.897525799
Condition B,M,14,Left,1385.103,0.886399043
Condition B,M,14,Left,1168.122,0.774293641
Condition B,M,14,Left,443.684,0.887824414
Condition B,M,14,Left,1414.267,0.82321527
Condition B,M,14,Left,707.717,0.898656793
Condition B,M,14,Left,1878.561,0.81231867
Condition B,M,14,Left,576.673,0.803423724
Condition B,M,14,Left,1465.985,0.737262561
Condition B,M,14,Left,1563.588,0.900984228
Condition B,M,14,Left,1893.337,0.703694781
Condition B,M,14,Left,1783.291,0.875082561
Condition B,M,14,Left,1306.166,0.927504096
Condition B,M,14,Left,1207.007,0.822445832
Condition B,M,14,Left,386.522,0.87126199
Condition B,M,14,Left,1169.288,0.762554314
Condition B,M,14,Left,1278.946,0.869120567
Condition B,M,14,Left,457.683,0.951983016
Condition B,M,14,Left,1940.778,0.831381158
Condition B,M,14,Left,1779.014,0.920099157
Condition B,M,14,Left,1972.275,0.872424041
Condition B,M,14,Left,1721.463,0.778680021
Condition B,M,14,Left,1768.904,0.7478278
Condition B,M,14,Left,1000.914,0.833638655
Condition B,M,14,Left,708.495,0.928709192
Condition B,M,14,Left,1868.839,0.833291386
Condition B,M,14,Left,1990.551,0.720142354
Condition B,M,14,Left,578.617,0.892280413
Condition B,M,14,Left,1131.958,0.928411361
Condition B,M,14,Left,1436.432,0.829521075
Condition B,M,14,Left,2008.438,0.779280597
Condition B,M,14,Left,1798.068,0.868343093
Condition B,M,14,Left,1415.434,0.863763767
Condition B,M,14,Left,1705.52,0.848502323
Condition B,M,14,Left,1627.36,0.867775429
Condition B,M,14,Left,1726.907,0.821513997
Condition B,M,14,Left,383.411,0.76428166
Condition B,M,14,Left,1392.103,0.834547922
Condition B,M,14,Left,629.168,0.865787675
Condition B,M,14,Left,365.913,0.904498846
Condition B,M,14,Left,1653.413,0.790593854
Condition B,M,14,Left,1048.354,0.884708625
Condition B,M,14,Left,1224.895,0.793276999
Condition B,M,14,Left,1385.881,0.967875157
Condition B,M,14,Left,1514.981,0.84728584
Condition B,M,14,Left,1872.728,0.835891607
Condition B,M,14,Left,1700.465,0.8452746
Condition B,M,14,Left,946.085,0.784341643
Condition B,M,14,Left,493.069,0.921483667
Condition B,M,14,Left,1872.728,0.810490392
Condition B,M,14,Left,783.933,0.872556584
Condition B,M,14,Left,1276.224,0.763644603
Condition B,M,14,Left,1173.177,0.861823153
Condition B,M,14,Left,1678.689,0.679500842
Condition B,M,14,Left,515.233,0.939072814
Condition B,M,14,Left,1179.787,0.81694824
Condition B,M,14,Left,720.549,0.797168065
Condition B,M,14,Left,880.369,0.948590188
Condition B,M,14,Left,1570.198,0.900178809
Condition B,M,14,Left,1710.964,0.694842696
Condition B,M,14,Left,931.309,0.83442902
Condition B,M,14,Left,1097.739,0.899691268
Condition B,M,14,Left,757.879,0.850474731
Condition B,M,14,Left,1193.397,0.823106478
Condition B,M,14,Left,1703.965,0.87115017
Condition B,M,14,Left,1793.013,0.785866154
Condition B,M,14,Left,1583.808,0.804815228
Condition B,M,14,Left,1804.678,0.686103936
Condition B,M,14,Left,1087.629,0.832549525
Condition B,M,14,Left,584.839,0.741537985
Condition B,M,14,Left,907.2,0.836117457
Condition B,M,14,Left,644.334,0.879849253
Condition B,M,14,Left,1913.169,0.871061928
Condition B,M,14,Left,1227.228,0.895166525
Condition B,M,14,Left,1413.101,0.887378888
Condition B,M,14,Left,929.753,0.812326655
Condition B,M,14,Left,748.936,0.930549348
Condition B,M,14,Left,731.437,0.807258415
Condition B,M,14,Left,1284.001,0.756952459
Condition B,M,14,Left,868.314,0.825160829
Condition B,M,14,Left,729.882,0.761074187
Condition B,M,14,Left,818.541,0.862628959
Condition B,M,14,Left,1562.421,0.674735889
Condition B,M,14,Left,1651.858,0.732339685
Condition B,M,14,Left,2306.691,0.734189599
Condition B,M,14,Left,484.125,0.82663084
Condition B,M,14,Left,1834.231,0.903045315
Condition B,M,14,Left,1055.354,0.887602004
Condition B,M,14,Left,1114.46,0.966728227
Condition B,M,14,Left,632.668,0.818460968
Condition B,M,14,Left,1546.478,0.850778386
Condition B,M,14,Left,624.891,0.84694848
Condition B,M,14,Left,1127.681,0.765178579
Condition B,M,14,Left,1418.545,0.812721569
Condition B,M,14,Left,2090.098,0.855238618
Condition B,M,14,Left,2416.348,0.8085507
Condition B,M,14,Left,2781.483,0.738033123
Condition B,M,14,Left,1713.686,0.951357881
Condition B,M,14,Left,1272.335,0.829123429
Condition B,M,14,Left,1149.457,0.844011054
Condition B,M,14,Left,1725.741,0.866964526
Condition B,M,14,Left,1967.22,0.907134302
Condition B,M,14,Left,763.712,0.818521659
Condition B,M,14,Left,790.543,0.834253272
Condition B,M,14,Left,441.351,0.859973723
Condition B,M,14,Left,1871.173,0.671853907
Condition B,M,14,Left,1356.717,0.829225833
Condition B,M,14,Left,1973.441,0.721076892
Condition B,M,14,Left,1555.811,0.800781149
Condition B,M,14,Left,699.162,0.733792912
Condition B,M,14,Left,681.275,0.864038235
Condition B,M,14,Left,402.077,0.896070289
Condition B,M,14,Left,794.043,0.821469023
Condition B,M,14,Left,2139.483,0.836846332
Condition B,M,14,Left,1485.039,0.92570893
Condition B,M,14,Left,1829.565,0.853567282
Condition B,M,14,Left,1811.289,0.742356495
Condition B,M,14,Left,1640.192,0.786774431
Condition B,M,14,Left,1723.019,0.825586839
Condition B,M,14,Left,1490.483,0.846729024
Condition B,M,14,Left,1980.052,0.810070664
Condition B,M,14,Left,776.544,0.906242868
Condition B,M,14,Left,1972.275,0.719470947
Condition B,M,14,Left,1426.322,0.745886575
Condition B,M,14,Left,847.316,0.832356879
Condition B,M,14,Left,2115.374,0.911210374
Condition B,M,14,Left,781.988,0.705075673
Condition B,M,14,Left,1422.433,0.867164467
Condition B,M,14,Left,2028.27,0.762295564
Condition B,M,14,Left,1030.467,0.827812136
Condition B,M,14,Left,426.574,0.808174683
Condition B,M,14,Left,2415.57,0.884619515
Condition B,M,14,Left,1792.624,0.80680717
Condition B,M,14,Left,1996.773,0.937244659
Condition B,M,14,Left,672.72,0.862956988
Condition B,M,14,Left,1080.629,0.800592607
Condition B,M,14,Left,1616.861,0.772734813
Condition B,M,14,Left,2072.211,0.781038237
Condition B,M,14,Left,1140.513,0.832422029
Condition B,M,14,Left,1652.247,0.797585326
Condition B,M,14,Left,1911.225,0.736625144
Condition B,M,14,Left,1606.751,0.925805831
Condition B,M,14,Left,1351.662,0.864652837
Condition B,M,14,Left,1198.453,0.715183345
Condition B,M,14,Right,1053.798,0.877870355
Condition B,M,14,Right,1532.479,0.83709555
Condition B,M,14,Right,1749.072,0.763852773
Condition B,M,14,Right,598.449,0.795797031
Condition B,M,14,Right,584.839,0.934885306
Condition B,M,14,Right,1491.65,0.721625288
Condition B,M,14,Right,1064.297,0.786534963
Condition B,M,14,Right,2022.048,0.825254145
Condition B,M,14,Right,1756.071,0.693982881
Condition B,M,14,Right,485.292,0.712023402
Condition B,M,14,Right,780.044,0.626127364
Condition B,M,14,Right,1376.548,0.844158336
Condition B,M,14,Right,1271.169,0.794124582
Condition B,M,14,Right,648.222,0.922272338
Condition B,M,14,Right,1848.619,0.929376562
Condition B,M,14,Right,1437.599,0.841141574
Condition B,M,14,Right,1307.332,0.837143054
Condition B,M,14,Right,2522.505,0.708189784
Condition B,M,14,Right,954.251,0.75814784
Condition B,M,14,Right,458.072,0.844136345
Condition B,M,14,Right,2044.602,0.933339764
Condition B,M,14,Right,2207.144,0.85757009
Condition B,M,14,Right,1974.219,0.817797312
Condition B,M,14,Right,516.789,0.714445544
Condition B,M,14,Right,567.34,0.721319859
Condition B,M,14,Right,1820.232,0.782060145
Condition B,M,14,Right,1133.125,0.801889206
Condition B,M,14,Right,2405.46,0.878458834
Condition B,M,14,Right,1263.003,0.884206913
Condition B,M,14,Right,1369.938,0.864289595
Condition B,M,14,Right,603.115,0.859979369
Condition B,M,14,Right,1531.702,0.834084485
Condition B,M,14,Right,1880.116,0.885657349
Condition B,M,14,Right,1067.019,0.900947294
Condition B,M,14,Right,2219.587,0.851160201
Condition B,M,14,Right,2160.87,0.759447504
Condition B,M,14,Right,1688.022,0.902414081
Condition B,M,14,Right,646.278,0.900435684
Condition B,M,14,Right,789.377,0.932923977
Condition B,M,14,Right,1334.941,0.819055054
Condition B,M,14,Right,888.146,0.73243585
Condition B,M,14,Right,1508.759,0.932884009
Condition B,M,14,Right,1722.241,0.819163265
Condition B,M,14,Right,1303.832,0.875032731
Condition B,M,14,Right,1738.184,0.86732674
Condition B,M,14,Right,1369.16,0.854112529
Condition B,M,14,Right,610.114,0.827109383
Condition B,M,14,Right,511.345,0.793649496
Condition B,M,14,Right,1518.869,0.900562676
Condition B,M,14,Right,1846.675,0.895021102
Condition B,M,14,Right,1411.156,0.784418605
Condition B,M,14,Right,979.916,0.873415864
Condition B,M,14,Right,1901.114,0.824468064
Condition B,M,14,Right,1430.988,0.913936112
Condition B,M,14,Right,2257.695,0.801510619
Condition B,M,14,Right,1064.686,0.855233138
Condition B,M,14,Right,1140.124,0.833993038
Condition B,M,14,Right,949.585,0.898934256
Condition B,M,14,Right,1768.515,0.902354626
Condition B,M,14,Right,666.887,0.89826186
Condition B,M,14,Right,767.601,0.943916067
Condition B,M,14,Right,976.416,0.87611572
Condition B,M,14,Right,1745.961,0.759911545
Condition B,M,14,Right,1633.193,0.813317518
Condition B,M,14,Right,1675.967,0.966486189
Condition B,M,14,Right,1585.364,0.954263911
Condition B,M,14,Right,1054.187,0.839334174
Condition B,M,14,Right,1956.332,0.765763185
Condition B,M,14,Right,1869.228,0.800899246
Condition B,M,14,Right,667.665,0.880756852
Condition B,M,14,Right,966.695,0.929809688
Condition B,M,14,Right,789.765,0.816569008
Condition B,M,14,Right,1058.465,0.914459629
Condition B,M,14,Right,1978.885,0.958134616
Condition B,M,14,Right,1102.405,0.827696414
Condition B,M,14,Right,781.988,0.832564004
Condition B,M,14,Right,1665.079,0.892265944
Condition B,M,14,Right,670.776,0.802093797
Condition B,M,14,Right,1964.109,0.931520827
Condition B,M,14,Right,1000.914,0.829056133
Condition B,M,14,Right,418.797,0.855837372
Condition B,M,14,Right,737.27,0.783957675
Condition B,M,14,Right,682.83,0.824806138
Condition B,M,14,Right,780.044,0.855683624
Condition B,M,14,Right,792.487,0.662793609
Condition B,M,14,Right,2333.911,0.850155801
Condition B,M,14,Right,1017.246,0.845890892
Condition B,M,14,Right,2213.754,0.87213348
Condition B,M,14,Right,2063.267,0.928404451
Condition B,M,14,Right,820.485,0.86213351
Condition B,M,14,Right,776.156,0.771979423
Condition B,M,14,Right,1494.372,0.863577717
Condition B,M,14,Right,1385.492,0.784813952
Condition B,M,14,Right,872.981,0.860213522
Condition B,M,14,Right,1195.342,0.866249512
Condition B,M,14,Right,621.391,0.73676025
Condition B,M,14,Right,976.805,0.793931811
Condition B,M,14,Right,945.308,0.964348457
Condition B,M,14,Right,959.695,0.859542768
Condition B,M,14,Right,2289.192,0.890449164
Condition B,M,14,Right,2392.239,0.94594216
Condition B,M,14,Right,1667.023,0.789408522
Condition B,M,14,Right,835.65,0.831242021
Condition B,M,14,Right,717.438,0.892460105
Condition B,M,14,Right,532.343,0.951147377
Condition B,M,14,Right,545.953,0.94613347
Condition B,M,14,Right,1902.281,0.940299616
Condition B,M,14,Right,2723.933,0.800496823
Condition B,M,14,Right,384.578,0.6551287
Condition B,M,14,Right,865.981,0.894689878
Condition B,M,14,Right,1896.837,0.892943475
Condition B,M,14,Right,1845.119,0.843925057
Condition B,M,14,Right,531.565,0.822088032
Condition B,M,14,Right,569.673,0.767335583
Condition B,M,14,Right,2050.435,0.808570629
Condition B,M,14,Right,1256.392,0.810483698
Condition B,M,14,Right,2165.147,0.892914559
Condition B,M,14,Right,1516.925,0.859830019
Condition B,M,14,Right,1968.386,0.927965388
Condition B,M,14,Right,779.266,0.825375492
Condition B,M,14,Right,819.707,0.870045624
Condition B,M,14,Right,1891.782,0.795129689
Condition B,M,14,Right,1685.688,0.825917438
Condition B,M,14,Right,1180.954,0.877950114
Condition B,M,14,Right,1196.508,0.872041
Condition B,M,14,Right,535.065,0.862972639
Condition B,M,14,Right,464.293,0.93791938
Condition B,M,14,Right,2440.068,0.900431958
Condition B,M,14,Right,1836.564,0.716082282
Condition B,M,14,Right,1689.966,0.901441372
Condition B,M,14,Right,1458.597,0.806910151
Condition B,M,14,Right,635.001,0.846892428
Condition B,M,14,Right,1758.793,0.87425754
Condition B,M,14,Right,1161.9,0.741917675
Condition B,M,14,Right,706.939,0.818311367
Condition B,M,14,Right,2033.714,0.772371625
Condition B,M,14,Right,1565.143,0.819042161
Condition B,M,14,Right,920.81,0.852394577
Condition B,M,14,Right,1486.206,0.83669862800000006
Condition B,M,14,Right,718.216,0.916644976
Condition B,M,14,Right,2139.872,0.859657804
Condition B,M,14,Right,1043.688,0.850220451
Condition B,M,14,Right,837.206,0.848829713
Condition B,M,14,Right,861.315,0.823946254
Condition B,M,14,Right,851.593,0.80279313
Condition B,M,14,Right,483.347,0.791620953
Condition B,M,14,Right,783.155,0.934393861
