Condition,Sex,Subject,Leg,Fibre_Area,Circularity
Condition A,F,45,R,1715.241,0.86626256
Condition A,F,45,R,2076.877,0.833417319
Condition A,F,45,R,1840.453,0.851368891
Condition A,F,45,R,2201.311,0.922749105
Condition A,F,45,R,2623.997,0.846658231
Condition A,F,45,R,2599.888,0.783433138
Condition A,F,45,R,1783.68,0.853061062
Condition A,F,45,R,1536.368,0.86721255
Condition A,F,45,R,1594.307,0.87000762
Condition A,F,45,R,2503.063,0.796652146
Condition A,F,45,R,1598.974,0.845277435
Condition A,F,45,R,1990.162,0.903178563
Condition A,F,45,R,1457.819,0.882897558
Condition A,F,45,R,625.668,0.868553242
Condition A,F,45,R,1773.959,0.873743512
Condition B,F,49,L,2716.933,0.781112016
Condition B,F,49,L,1952.443,0.839384602
Condition B,F,49,L,1171.622,0.869513719
Condition B,F,49,L,1595.474,0.838872388
Condition B,F,49,L,906.033,0.888638145
Condition B,F,49,L,1815.955,0.908960603
Condition B,F,49,L,997.803,0.946962391
Condition B,F,49,L,2125.484,0.850162627
Condition B,F,49,L,1140.902,0.828923843
Condition B,F,49,L,1378.881,0.772725035
Condition B,F,49,L,2052.379,0.798475873
Condition B,F,49,L,1963.331,0.799093544
Condition B,F,49,L,1192.231,0.90896925
Condition B,F,49,L,1037.855,0.929499031
Condition B,F,49,L,1511.092,0.907684996
Condition B,F,49,L,778.489,0.904098684
Condition B,F,49,L,1263.391,0.92148843
Condition B,F,49,L,921.199,0.88948597
Condition B,F,49,L,939.864,0.948613621
Condition B,F,49,L,2691.269,0.830702048
Condition B,F,49,L,1970.331,0.883063386
Condition B,F,49,L,998.192,0.891176051
Condition B,F,49,L,1685.3,0.812603858
Condition B,F,49,L,1512.259,0.885115147
Condition B,F,49,L,1602.085,0.824281978
Condition B,F,49,L,2126.262,0.875132693
Condition B,F,49,L,1817.51,0.822648653
Condition B,F,49,L,728.715,0.913199389
Condition B,F,49,L,1392.103,0.905565905
Condition B,F,49,L,648.222,0.875566913
Condition B,F,49,L,2117.318,0.864136487
Condition B,F,49,L,1368.382,0.891725777
Condition B,F,49,L,2013.882,0.917877453
Condition B,F,49,L,1203.508,0.905102105
Condition B,F,49,L,1507.593,0.908973706
Condition B,F,49,L,1154.123,0.900402995
Condition B,F,49,L,1291.778,0.865335978
Condition B,F,49,L,939.864,0.87322276
Condition B,F,49,L,1680.244,0.794742015
Condition B,F,49,L,1633.193,0.8713285
Condition B,F,49,L,1853.285,0.856732917
Condition B,F,49,L,2582.778,0.768649079
Condition B,F,49,L,1152.568,0.928526648
Condition B,F,49,L,1763.071,0.886312013
Condition B,F,49,L,1110.96,0.850767281
Condition B,F,49,L,1496.705,0.885388785
Condition B,F,49,L,2169.425,0.88499927
Condition B,F,49,L,1330.275,0.820383043
Condition B,F,49,L,2166.703,0.897603725
Condition B,F,49,L,1895.282,0.791046203
Condition B,F,49,L,3077.791,0.829411374
Condition B,F,49,L,2666.771,0.827712169
Condition B,F,49,L,2973.189,0.882799989
Condition B,F,49,L,904.089,0.868437228
Condition B,F,49,L,1037.855,0.806108792
Condition B,F,49,L,1452.375,0.855147022
Condition B,F,49,L,1548.811,0.936859907
Condition B,F,49,L,2002.217,0.861246586
Condition B,F,49,L,2583.167,0.866319174
Condition B,F,49,L,3259.775,0.90278575
Condition B,F,49,L,2012.327,0.797433693
Condition B,F,49,L,1431.377,0.753265305
Condition B,F,49,L,1176.677,0.839639455
Condition B,F,49,L,1187.953,0.909401517
Condition B,F,49,L,1631.249,0.821258934
Condition B,F,49,L,2175.257,0.862628315
Condition B,F,49,L,2525.616,0.814237843
Condition B,F,49,L,886.59,0.822438577
Condition B,F,49,L,1211.285,0.932305858
Condition B,F,49,L,1679.078,0.881768699
Condition B,F,49,L,2141.427,0.815564316
Condition B,F,49,L,1782.513,0.90873235
Condition B,F,49,L,1219.84,0.884889719
Condition B,F,49,L,2496.063,0.758888271
Condition B,F,49,L,1652.636,0.843229342
Condition B,F,49,L,856.26,0.938676147
Condition B,F,49,L,1191.064,0.952540559
Condition B,F,49,L,1052.632,0.848764051
Condition B,F,49,L,1340.385,0.901698111
Condition B,F,49,L,574.728,0.862370369
Condition B,F,49,L,1041.744,0.893172205
Condition B,F,49,L,2369.296,0.90123669
Condition B,F,49,L,1088.018,0.852467076
Condition B,F,49,L,1187.176,0.946077123
Condition B,F,49,L,1912.391,0.865375923
Condition B,F,49,L,1055.743,0.871849957
Condition B,F,49,L,2763.596,0.818584794
Condition B,F,49,L,1952.054,0.864802684
Condition B,F,49,L,2198.589,0.794715479
Condition B,F,49,L,1267.669,0.778041153
Condition B,F,49,L,3295.939,0.799531395
Condition B,F,49,L,1603.251,0.91559929
Condition B,F,49,L,3016.741,0.727303452
Condition B,F,49,L,1227.617,0.906438808
Condition B,F,49,L,1589.641,0.75087369
Condition B,F,49,L,1218.673,0.807637293
Condition B,F,49,L,1426.322,0.769147511
Condition B,F,49,L,1378.493,0.78516614
Condition B,F,49,L,755.546,0.853978961
Condition B,F,49,L,2714.6,0.92889545
Condition B,F,49,L,1553.866,0.747044324
Condition B,F,49,L,2858.865,0.853728226
Condition B,F,49,L,3233.722,0.905832347
Condition B,F,49,L,2659.383,0.876337319
Condition B,F,49,L,1219.84,0.928051354
Condition B,F,49,L,2714.989,0.870222609
Condition B,F,49,L,2652.772,0.893018092
Condition B,F,49,L,1931.834,0.870763809
Condition B,F,49,L,2579.667,0.883138116
Condition B,F,49,L,2101.764,0.932688548
Condition B,F,49,L,1081.018,0.809734973
Condition B,F,49,L,1451.986,0.854110973
Condition B,F,49,L,1347.773,0.801901804
Condition B,F,49,L,2926.915,0.889610648
Condition B,F,49,L,2141.038,0.856355011
Condition B,F,49,L,669.22,0.831684536
Condition B,F,49,L,1438.376,0.900918246
Condition B,F,49,L,2522.505,0.923601279
Condition B,F,49,L,1126.514,0.872787401
Condition B,F,49,L,2291.136,0.830500476
Condition B,F,49,L,1732.351,0.892092157
Condition B,F,49,L,2287.248,0.933936694
Condition B,F,49,L,1476.484,0.834932034
Condition B,F,49,L,1103.961,0.878264551
Condition B,F,49,L,2679.603,0.89904182
Condition B,F,49,R,1451.597,0.902115717
Condition B,F,49,R,1169.677,0.860738722
Condition B,F,49,R,809.208,0.801128736
Condition B,F,49,R,581.339,0.834003014
Condition B,F,49,R,466.627,0.824073321
Condition B,F,49,R,805.32,0.813021097
Condition B,F,49,R,537.009,0.799662677
Condition B,F,49,R,562.285,0.850675835
Condition B,F,49,R,923.532,0.899100499
Condition B,F,49,R,1738.184,0.880404097
Condition B,F,49,R,1648.358,0.822940513
Condition B,F,49,R,1340.774,0.815143771
Condition B,F,49,R,895.145,0.917518346
Condition B,F,49,R,615.947,0.859080955
Condition B,F,49,R,902.534,0.716147534
Condition B,F,49,R,784.321,0.883132549
Condition B,F,49,R,738.048,0.884052788
Condition B,F,49,R,897.867,0.790560227
Condition B,F,49,R,532.732,0.813624903
Condition B,F,49,R,2123.929,0.938538122
Condition B,F,49,R,1571.365,0.898879622
Condition B,F,49,R,1778.625,0.854719884
Condition B,F,49,R,1257.947,0.867897761
Condition B,F,49,R,1179.399,0.8598335
Condition B,F,49,R,1778.236,0.90726835
Condition B,F,49,R,1527.813,0.88401753
Condition B,F,49,R,1547.645,0.881678438
Condition B,F,49,R,1004.414,0.892738343
Condition B,F,49,R,885.813,0.890448659
Condition B,F,49,R,1176.288,0.888793097
Condition B,F,49,R,2013.494,0.915251602
Condition B,F,49,R,763.712,0.804095498
Condition B,F,49,R,797.931,0.875910599
Condition B,F,49,R,701.495,0.902256041
Condition B,F,49,R,1226.061,0.920965625
Condition B,F,49,R,1682.578,0.920128209
Condition B,F,49,R,1281.668,0.890839166
Condition B,F,49,R,813.874,0.911931694
Condition B,F,49,R,1785.624,0.86965013
Condition B,F,49,R,535.065,0.899629227
Condition B,F,49,R,623.335,0.942624059
Condition B,F,49,R,645.111,0.928127906
Condition B,F,49,R,737.27,0.846128759
Condition B,F,49,R,773.822,0.836185309
Condition B,F,49,R,743.103,0.854520769
Condition B,F,49,R,1299.166,0.910420793
Condition B,F,49,R,948.418,0.867422053
Condition B,F,49,R,1057.687,0.865159534
Condition B,F,49,R,990.804,0.614245149
Condition B,F,49,R,690.607,0.768492024
Condition B,F,49,R,1200.008,0.750864917
Condition B,F,49,R,711.606,0.833347516
Condition B,F,49,R,1866.117,0.879256699
Condition B,F,49,R,1961.776,0.840572482
Condition B,F,49,R,707.717,0.877885255
Condition B,F,49,R,1428.655,0.765763419
Condition B,F,49,R,1029.689,0.815357714
Condition B,F,49,R,1446.542,0.868730806
Condition B,F,49,R,784.321,0.910241525
Condition B,F,49,R,1493.983,0.752704375
Condition B,F,49,R,427.741,0.900491817
Condition B,F,49,R,810.375,0.822290817
Condition B,F,49,R,782.377,0.760969516
Condition B,F,49,R,1283.223,0.919863148
Condition B,F,49,R,1355.55,0.832839976
Condition B,F,49,R,1247.059,0.827999869
Condition B,F,49,R,1323.664,0.777786274
Condition B,F,49,R,944.919,0.916385409
Condition B,F,49,R,363.58,0.926563932
Condition B,F,49,R,964.362,0.91918316
Condition B,F,49,R,1229.561,0.904459894
Condition B,F,49,R,612.836,0.876733289
Condition B,F,49,R,1304.999,0.74044102
Condition B,F,49,R,897.478,0.887146757
Condition B,F,49,R,1457.819,0.767508243
Condition B,F,49,R,1118.348,0.818238833
Condition B,F,49,R,1229.172,0.928852627
Condition B,F,49,R,1987.829,0.936202302
Condition B,F,49,R,709.661,0.837282023
Condition B,F,49,R,1174.344,0.889682087
Condition B,F,49,R,1602.085,0.77960116
Condition B,F,49,R,2235.919,0.858209961
Condition B,F,49,R,1705.909,0.763022803
Condition B,F,49,R,661.054,0.849467575
Condition B,F,49,R,1000.525,0.914876114
Condition B,F,49,R,1262.614,0.865401208
Condition B,F,49,R,1449.653,0.822582319
Condition B,F,49,R,525.733,0.68855031
Condition B,F,49,R,1413.878,0.864850121
Condition B,F,49,R,836.428,0.887646619
Condition B,F,49,R,916.143,0.869644551
Condition B,F,49,R,760.99,0.910235348
Condition B,F,49,R,1637.082,0.840340482
Condition B,F,49,R,1179.399,0.86092171
Condition B,F,49,R,594.949,0.825614012
Condition B,F,49,R,867.537,0.936445319
Condition B,F,49,R,1611.417,0.848582774
Condition B,F,49,R,947.252,0.844529473
Condition B,F,49,R,681.275,0.901164988
Condition B,F,49,R,1019.19,0.802451125
Condition B,F,49,R,1058.853,0.906657478
Condition B,F,49,R,1257.947,0.863158379
Condition B,F,49,R,961.64,0.946921708
Condition B,F,49,R,1547.645,0.791696263
Condition B,F,49,R,904.867,0.877913014
Condition B,F,49,R,1040.966,0.812954711
Condition B,F,49,R,543.231,0.815252145
Condition B,F,49,R,940.641,0.853320764
Condition B,F,49,R,1531.702,0.896801003
Condition B,F,49,R,1422.822,0.768387238
Condition B,F,49,R,1443.043,0.844857166
Condition B,F,49,R,1277.779,0.896758827
Condition B,F,49,R,876.091,0.87327133
Condition B,F,49,R,1526.647,0.859592524
Condition B,F,49,R,1192.62,0.86957816
Condition B,F,49,R,1534.035,0.83586106
Condition B,F,49,R,816.985,0.684421012
Condition B,F,49,R,623.724,0.829901947
Condition B,F,49,R,1193.786,0.847588743
Condition B,F,49,R,2021.66,0.930805196
Condition B,F,49,R,1026.578,0.946936323
Condition B,F,49,R,1284.39,0.848882001
Condition B,F,49,R,524.955,0.902374683
Condition B,F,49,R,1494.76,0.816750523
Condition B,F,49,R,2010.772,0.771988323
Condition B,F,49,R,1973.441,0.733275526
Condition B,F,49,R,721.327,0.861549163
Condition B,F,49,R,2121.984,0.871924214
Condition B,F,49,R,1104.35,0.741968737
Condition B,F,49,R,815.43,0.880950478
Condition B,F,49,R,1932.223,0.905960351
Condition B,F,49,R,2470.01,0.704557448
Condition B,F,49,R,1365.66,0.943638253
Condition B,F,49,R,1740.128,0.804022989
Condition B,F,49,R,1677.134,0.8981158
Condition B,F,49,R,1986.274,0.859278474
Condition B,F,49,R,1402.991,0.886662365
Condition B,F,49,R,936.753,0.856724021
Condition B,F,49,R,1854.063,0.947307444
Condition B,F,49,R,1144.402,0.900280255
Condition B,F,56,L,2268.194,0.905027164
Condition B,F,56,L,2185.757,0.857575629
Condition B,F,56,L,635.779,0.934777378
Condition B,F,56,L,847.316,0.87037949
Condition B,F,56,L,687.108,0.799463628
Condition B,F,56,L,482.57,0.78995153
Condition B,F,56,L,1157.623,0.928090299
Condition B,F,56,L,736.881,0.876039514
Condition B,F,56,L,1117.959,0.807923872
Condition B,F,56,L,608.948,0.95068679
Condition B,F,56,L,1477.651,0.856049877
Condition B,F,56,L,1908.891,0.813195205
Condition B,F,56,L,1617.639,0.824531859
Condition B,F,56,L,2217.254,0.806176922
Condition B,F,56,L,553.73,0.861079718
Condition B,F,56,L,1529.369,0.839687328
Condition B,F,56,L,1847.063,0.920611145
Condition B,F,56,L,1432.544,0.847829309
Condition B,F,56,L,1685.3,0.828954141
Condition B,F,56,L,1084.907,0.782660325
Condition B,F,56,L,1354.384,0.798926573
Condition B,F,56,L,1492.816,0.774959584
Condition B,F,56,L,1069.741,0.817529035
Condition B,F,56,L,832.928,0.89937072
Condition B,F,56,L,1528.98,0.790194371
Condition B,F,56,L,517.955,0.892261144
Condition B,F,56,L,1221.006,0.811976047
Condition B,F,56,L,2029.826,0.908251892
Condition B,F,56,L,1992.884,0.850213697
Condition B,F,56,L,1121.848,0.860986192
Condition B,F,56,L,1753.349,0.866301987
Condition B,F,56,L,1540.257,0.81883028
Condition B,F,56,L,2193.534,0.866698916
Condition B,F,56,L,1112.515,0.823317673
Condition B,F,56,L,1625.416,0.810955057
Condition B,F,56,L,1245.504,0.873220153
Condition B,F,56,L,1847.841,0.833942974
Condition B,F,56,L,1925.612,0.845101077
Condition B,F,56,L,1965.664,0.720494648
Condition B,F,56,L,962.028,0.842758561
Condition B,F,56,L,1447.32,0.953231031
Condition B,F,56,L,628.002,0.927250521
Condition B,F,56,L,2288.803,0.933411343
Condition B,F,56,L,918.088,0.845384728
Condition B,F,56,L,1917.835,0.923867014
Condition B,F,56,L,2515.506,0.887170469
Condition B,F,56,L,2013.105,0.871734644
Condition B,F,56,L,672.72,0.832041138
Condition B,F,56,L,1915.891,0.891472015
Condition B,F,56,L,1344.662,0.909893481
Condition B,F,56,L,511.345,0.948984603
Condition B,F,56,L,1249.393,0.828513373
Condition B,F,56,L,1965.276,0.771173943
Condition B,F,56,L,2541.559,0.903620704
Condition B,F,56,L,990.415,0.863482938
Condition B,F,56,L,2447.067,0.913628432
Condition B,F,56,L,809.597,0.908442825
Condition B,F,56,L,1940,0.909940215
Condition B,F,56,L,1848.23,0.79721897
Condition B,F,56,L,1618.805,0.89879194
Condition B,F,56,L,2003.383,0.767496102
Condition B,F,56,L,769.545,0.874240276
Condition B,F,56,L,1054.965,0.767291137
Condition B,F,56,L,658.721,0.867162615
Condition B,F,56,L,1628.138,0.859690644
Condition B,F,56,L,1670.134,0.850433256
Condition B,F,56,L,1293.722,0.881325118
Condition B,F,56,L,1496.705,0.830635204
Condition B,F,56,L,905.644,0.719999189
Condition B,F,56,L,1334.163,0.834866837
Condition B,F,56,L,591.449,0.839870001
Condition B,F,56,L,1591.585,0.87278466
Condition B,F,56,L,565.785,0.942950459
Condition B,F,56,L,743.492,0.842526595
Condition B,F,56,L,476.348,0.883390825
Condition B,F,56,L,1227.228,0.922184431
Condition B,F,56,L,1537.146,0.939294454
Condition B,F,56,L,1474.54,0.814335357
Condition B,F,56,L,1301.888,0.787116392
Condition B,F,56,L,1888.282,0.878753764
Condition B,F,56,L,1346.606,0.83251772
Condition B,F,56,L,973.305,0.835722179
Condition B,F,56,L,1451.209,0.760656782
Condition B,F,56,L,2065.6,0.812692271
Condition B,F,56,L,2289.97,0.867155478
Condition B,F,56,L,1887.504,0.886801312
Condition B,F,56,L,1679.078,0.920508177
Condition B,F,56,L,1914.724,0.789539684
Condition B,F,56,L,1410.768,0.891944112
Condition B,F,56,L,1763.46,0.875321744
Condition B,F,56,L,1503.704,0.757918757
Condition B,F,56,L,2309.413,0.877039065
Condition B,F,56,L,1879.727,0.882801957
Condition B,F,56,L,1308.888,0.738374486
Condition B,F,56,L,1903.059,0.877962853
Condition B,F,56,L,1287.889,0.835933041
Condition B,F,56,L,2986.799,0.753691645
Condition B,F,56,L,2557.891,0.812008624
Condition B,F,56,L,593.393,0.89226744
Condition B,F,56,L,931.309,0.93209329
Condition B,F,56,L,648.611,0.783026882
Condition B,F,56,L,2610.776,0.930921772
Condition B,F,56,L,1052.243,0.790180878
Condition B,F,56,L,1731.185,0.701426817
Condition B,F,56,L,2221.531,0.822736473
Condition B,F,56,L,1677.522,0.848374349
Condition B,F,56,L,1284.001,0.90467824
Condition B,F,56,L,1174.732,0.85441239
Condition B,F,56,L,1994.44,0.849817541
Condition B,F,56,L,608.948,0.924352595
Condition B,F,56,L,1627.36,0.821087871
Condition B,F,56,L,1936.5,0.795672352
Condition B,F,56,L,1045.243,0.823941755
Condition B,F,56,L,2959.968,0.886242913
Condition B,F,56,L,2390.683,0.950662875
Condition B,F,56,L,1499.816,0.783329067
Condition B,F,56,L,661.832,0.908130309
Condition B,F,56,L,2225.809,0.938647926
Condition B,F,56,L,825.151,0.898654046
Condition B,F,56,L,883.868,0.909636274
Condition B,F,56,L,2036.436,0.830927387
Condition B,F,56,L,1821.788,0.879394752
Condition B,F,56,L,2018.549,0.892458822
Condition B,F,56,L,929.365,0.826923608
Condition B,F,56,L,1924.835,0.906467598
Condition B,F,56,L,1623.86,0.787734502
Condition B,F,56,L,1102.016,0.915949172
Condition B,F,56,L,996.637,0.917697731
Condition B,F,56,L,730.271,0.900860978
Condition B,F,56,L,1160.345,0.792026509
Condition B,F,56,L,2400.405,0.790932385
Condition B,F,56,L,1657.302,0.754984244
Condition B,F,56,L,1878.172,0.839842481
Condition B,F,56,L,2905.139,0.831295601
Condition B,F,56,L,2422.958,0.913388555
Condition B,F,56,L,1317.442,0.785822393
Condition B,F,56,L,2717.711,0.910293507
Condition B,F,56,L,1329.108,0.870816739
Condition B,F,56,L,1277.39,0.921672683
Condition B,F,56,L,1388.214,0.927213027
Condition B,F,56,L,1656.135,0.940657228
Condition B,F,56,L,1086.073,0.878386077
Condition B,F,56,L,1936.5,0.824236726
Condition B,F,56,L,2394.183,0.890444134
Condition B,F,56,L,2663.271,0.917516531
Condition B,F,56,L,1856.007,0.907167514
Condition B,F,56,L,2338.966,0.952489887
Condition B,F,56,L,1007.136,0.847297941
Condition B,F,56,L,1527.424,0.908203529
Condition B,F,56,L,1153.734,0.916738175
Condition B,F,56,R,1604.029,0.82581051
Condition B,F,56,R,1680.244,0.760436615
Condition B,F,56,R,2365.797,0.798650918
Condition B,F,56,R,1401.824,0.81548397
Condition B,F,56,R,1110.571,0.907245688
Condition B,F,56,R,2003.383,0.820608096
Condition B,F,56,R,1079.852,0.810400037
Condition B,F,56,R,1483.872,0.80251396
Condition B,F,56,R,1070.908,0.633696182
Condition B,F,56,R,1290.611,0.788381899
Condition B,F,56,R,1117.959,0.684308266
Condition B,F,56,R,1374.215,0.860476216
Condition B,F,56,R,1440.321,0.880963482
Condition B,F,56,R,1271.557,0.797896115
Condition B,F,56,R,1782.902,0.917501226
Condition B,F,56,R,1742.072,0.777703114
Condition B,F,56,R,1132.736,0.913397851
Condition B,F,56,R,1451.986,0.852197443
Condition B,F,56,R,2132.095,0.656054242
Condition B,F,56,R,2081.154,0.809616697
Condition B,F,56,R,1380.048,0.893566056
Condition B,F,56,R,1264.558,0.828488405
Condition B,F,56,R,2149.204,0.903827765
Condition B,F,56,R,1571.754,0.795419024
Condition B,F,56,R,1852.507,0.787652077
Condition B,F,56,R,1231.894,0.794600619
Condition B,F,56,R,1551.922,0.868305006
Condition B,F,56,R,1771.237,0.905184898
Condition B,F,56,R,1555.811,0.862841154
Condition B,F,56,R,1142.457,0.892327858
Condition B,F,56,R,1571.754,0.888901356
Condition B,F,56,R,1391.714,0.801782611
Condition B,F,56,R,2243.307,0.868903477
Condition B,F,56,R,961.64,0.814745507
Condition B,F,56,R,1719.13,0.723725934
Condition B,F,56,R,1794.957,0.758630825
Condition B,F,56,R,1348.94,0.873649716
Condition B,F,56,R,1167.733,0.907228379
Condition B,F,56,R,2185.757,0.873048964
Condition B,F,56,R,942.197,0.855008355
Condition B,F,56,R,1263.003,0.818015552
Condition B,F,56,R,1178.621,0.824123385
Condition B,F,56,R,858.593,0.748667553
Condition B,F,56,R,2100.597,0.814902743
Condition B,F,56,R,1340.385,0.760048683
Condition B,F,56,R,1752.183,0.778861544
Condition B,F,56,R,1788.735,0.751505323
Condition B,F,56,R,1059.631,0.875259393
Condition B,F,56,R,1718.352,0.861051588
Condition B,F,56,R,1170.455,0.837419448
Condition B,F,56,R,1203.119,0.944065078
Condition B,F,56,R,864.037,0.840528228
Condition B,F,56,R,657.166,0.827084544
Condition B,F,56,R,1141.291,0.849678825
Condition B,F,56,R,1443.043,0.903178117
Condition B,F,56,R,2423.347,0.830376604
Condition B,F,56,R,1677.522,0.865851664
Condition B,F,56,R,1389.381,0.895451922
Condition B,F,56,R,1027.356,0.825682615
Condition B,F,56,R,2478.176,0.913256868
Condition B,F,56,R,1021.523,0.934475131
Condition B,F,56,R,930.531,0.898480956
Condition B,F,56,R,1238.116,0.82390562
Condition B,F,56,R,1252.892,0.91617448
Condition B,F,56,R,1661.968,0.91569487
Condition B,F,56,R,1637.859,0.855029707
Condition B,F,56,R,1126.514,0.782939232
Condition B,F,56,R,1109.405,0.91926241
Condition B,F,56,R,1528.98,0.941025227
Condition B,F,56,R,2040.713,0.816909795
Condition B,F,56,R,1152.956,0.855660835
Condition B,F,56,R,857.815,0.92723974
Condition B,F,56,R,999.359,0.867778707
Condition B,F,56,R,907.978,0.862433573
Condition B,F,56,R,2427.625,0.797001078
Condition B,F,56,R,2464.955,0.90589082
Condition B,F,56,R,1151.401,0.888841701
Condition B,F,56,R,1350.884,0.895216977
Condition B,F,56,R,1345.44,0.841757211
Condition B,F,56,R,1131.569,0.676108359
Condition B,F,56,R,1159.567,0.719434977
Condition B,F,56,R,1264.558,0.797139049
Condition B,F,56,R,1796.123,0.932426117
Condition B,F,56,R,1374.993,0.926700885
Condition B,F,56,R,1552.7,0.789991968
Condition B,F,56,R,932.087,0.850974999
Condition B,F,56,R,1196.119,0.898071681
Condition B,F,56,R,933.642,0.820794964
Condition B,F,56,R,2907.472,0.790453045
Condition B,F,56,R,2949.858,0.938995763
Condition B,F,57,L,747.769,0.804909634
Condition B,F,57,L,2109.152,0.886891913
Condition B,F,57,L,600.782,0.7705668
Condition B,F,57,L,1473.373,0.716022831
Condition B,F,57,L,2405.46,0.874136942
Condition B,F,57,L,1806.234,0.887438671
Condition B,F,57,L,1031.634,0.878355321
Condition B,F,57,L,858.593,0.850096122
Condition B,F,57,L,1802.734,0.857343298
Condition B,F,57,L,623.724,0.846192666
Condition B,F,57,L,1920.946,0.827149345
Condition B,F,57,L,747.769,0.874582453
Condition B,F,57,L,778.1,0.725359108
Condition B,F,57,L,1600.918,0.870904235
Condition B,F,57,L,2314.857,0.832530944
Condition B,F,57,L,1317.053,0.872480693
Condition B,F,57,L,1066.631,0.894464832
Condition B,F,57,L,797.543,0.80042757
Condition B,F,57,L,932.864,0.919204445
Condition B,F,57,L,1682.578,0.798008516
Condition B,F,57,L,662.221,0.788491422
Condition B,F,57,L,1553.866,0.743398077
Condition B,F,57,L,1030.856,0.818984096
Condition B,F,57,L,882.702,0.925476489
Condition B,F,57,L,737.659,0.953529445
Condition B,F,57,L,909.144,0.827670539
Condition B,F,57,L,2096.32,0.722137224
Condition B,F,57,L,1779.014,0.736817449
Condition B,F,57,L,1864.562,0.825414362
Condition B,F,57,L,1408.046,0.862004314
Condition B,F,57,L,2366.186,0.82742688
Condition B,F,57,L,653.666,0.862519688
Condition B,F,57,L,638.501,0.731964742
Condition B,F,57,L,1010.635,0.71915062
Condition B,F,57,L,2259.639,0.836277504
Condition B,F,57,L,933.642,0.836646487
Condition B,F,57,L,1191.064,0.885983975
Condition B,F,57,L,1116.793,0.896544406
Condition B,F,57,L,865.981,0.886648197
Condition B,F,57,L,2019.715,0.898829479
Condition B,F,57,L,906.033,0.916010399
Condition B,F,57,L,977.194,0.91952339
Condition B,F,57,L,828.262,0.893388176
Condition B,F,57,L,706.55,0.896291756
Condition B,F,57,L,775.767,0.907416149
Condition B,F,57,L,1659.635,0.890848947
Condition B,F,57,L,1517.703,0.850509537
Condition B,F,57,L,1466.374,0.805856667
Condition B,F,57,L,839.928,0.713628143
Condition B,F,57,L,2043.047,0.731094169
Condition B,F,57,L,811.93,0.919609034
Condition B,F,57,L,671.165,0.79128032
Condition B,F,57,L,1063.131,0.919329135
Condition B,F,57,L,1423.211,0.941902029
Condition B,F,57,L,1879.338,0.713647959
Condition B,F,57,L,1896.059,0.832504905
Condition B,F,57,L,1183.287,0.812601739
Condition B,F,57,L,735.715,0.83698517
Condition B,F,57,L,452.628,0.929448051
Condition B,F,57,L,1146.735,0.852904441
Condition B,F,57,L,574.728,0.93052343
Condition B,F,57,L,811.541,0.87979732
Condition B,F,57,L,1535.59,0.916813891
Condition B,F,57,L,850.816,0.898237462
Condition B,F,57,L,1399.491,0.831402599
Condition B,F,57,L,1875.45,0.831191133
Condition B,F,57,L,671.942,0.812817356
Condition B,F,57,L,1148.29,0.772812008
Condition B,F,57,L,1183.676,0.879960178
Condition B,F,57,L,914.977,0.91193471
Condition B,F,57,L,941.808,0.826963775
Condition B,F,57,L,860.926,0.876654736
Condition B,F,57,L,1138.569,0.813525389
Condition B,F,57,L,680.108,0.842883888
Condition B,F,57,L,995.47,0.849003534
Condition B,F,57,L,1077.907,0.893743408
Condition B,F,57,L,1471.818,0.792517977
Condition B,F,57,L,1774.736,0.873218466
Condition B,F,57,L,1001.692,0.791327848
Condition B,F,57,L,837.595,0.811945569
Condition B,F,57,L,1273.113,0.837670194
Condition B,F,57,L,1688.799,0.720760653
Condition B,F,57,L,507.845,0.750244214
Condition B,F,57,L,891.646,0.913172977
Condition B,F,57,L,1584.975,0.858555428
Condition B,F,57,L,1706.298,0.826287057
Condition B,F,57,L,1222.95,0.829456819
Condition B,F,57,L,981.86,0.801814844
Condition B,F,57,L,1841.619,0.813161811
Condition B,F,57,L,1320.553,0.86740238
Condition B,F,57,L,495.013,0.908137701
Condition B,F,57,L,850.427,0.888939645
Condition B,F,57,L,1150.623,0.792582466
Condition B,F,57,L,1209.729,0.75122215
Condition B,F,57,L,1758.016,0.83398173
Condition B,F,57,L,1022.301,0.867892505
Condition B,F,57,L,978.749,0.926108537
Condition B,F,57,L,678.553,0.794563104
Condition B,F,57,L,1022.301,0.83995137
Condition B,F,57,L,715.883,0.837660638
Condition B,F,57,L,1718.741,0.784805146
Condition B,F,57,L,686.33,0.69697289
Condition B,F,57,L,1497.871,0.779245719
Condition B,F,57,L,779.266,0.852343707
Condition B,F,57,L,965.139,0.767506065
Condition B,F,57,L,1041.355,0.888664382
Condition B,F,57,L,1384.325,0.860586944
Condition B,F,57,L,939.086,0.810636532
Condition B,F,57,L,1516.147,0.864467574
Condition B,F,57,L,1742.85,0.784518039
Condition B,F,57,L,2127.428,0.940329623
Condition B,F,57,L,1819.455,0.831895671
Condition B,F,57,L,1381.992,0.848421179
Condition B,F,57,L,1114.46,0.887845889
Condition B,F,57,L,908.366,0.887504457
Condition B,F,57,L,1157.623,0.858279943
Condition B,F,57,L,1158.4,0.904880177
Condition B,F,57,L,782.766,0.93494981
Condition B,F,57,L,1270.78,0.862746295
Condition B,F,57,L,1773.57,0.875293667
Condition B,F,57,L,798.709,0.915536532
Condition B,F,57,L,1071.297,0.901128763
